NAME,FOLLOWER,LIKE,DESCRIPTION,"TOTAL RETWEET",TOTAL_LIKE,TWEET
monkey_miner,15,0,"MonkeyMiner provides analysts with the unique ability to easily prep, blend and analyze all of their data to gain insight into the processes.",1,1,"Forecasting met process mining software, lees snel meer op: https://t.co/nljSdPCHVG"
,,,,,,"Lessons learned in process mining part 3/7 https://t.co/aIg9C5zyYv #processmining #datascience"
,,,,,,"Lessons learned in process mining part 2/7 https://t.co/ZSJwNtGUNG #processmining #datascience"
,,,,,,"Dr. ir. Linda Terlouw gave a keynote lecture about process mining. Read all about it on: https://t.co/1HqZgdeL2T #processmining #datascience"
,,,,,,"Lees nu onze blog over Process Mining uit SAP https://t.co/ilhFhnRtrq
#SAP #processmining #datascience https://t.co/PGsS4LATPg"
