NAME,FOLLOWER,LIKE,DESCRIPTION,"TOTAL RETWEET",TOTAL_LIKE,TWEET
_cel2x_,86,18,"UT 21' 🚀💨",49900,4,"RT @proballmetrics: FOX Sports - https://t.co/qrq3z9DMvE - NFL Overreactions Mahomes can save Kansas Citys season]]&gt; #DraftKings #FanDuel #…"
,,,,,,"RT @proballmetrics: ProBallMetrics: Lineup note: Jazz will start Rubio, Hood, Ingles, Favors, Gobert on Monday. #DraftKings #FanDuel #fanta…"
,,,,,,"RT @DJ_MarcB: Every nigga worse fear, no lie this is definitely me lmao https://t.co/lnn975oDVs"
,,,,,,"@lansonbriggs Good looking cuz 👌🏽"
,,,,,,"Last night in Cincinnati 😢 Toledo soon 🚀 https://t.co/y3RLpfmGMK"
,,,,,,"RT @Des_b11: Madden 18 is prob the best madden on the next gen consoles besides 16"
